STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,MONTH,DAY_WEEK,ROUTE,MAN_COLL,DRUNK_DR,FATALS
California,60503,2,2,0,0,May,Wednesday,1,0,0,1
California,60504,1,1,0,0,April,Saturday,9,0,1,1
California,60505,2,2,0,0,April,Wednesday,9,1,0,1
California,60506,1,1,0,0,April,Wednesday,9,0,1,1
California,60507,2,2,0,0,May,Monday,9,6,0,2
California,60508,1,1,0,0,May,Tuesday,1,0,0,1
California,60509,2,2,0,0,February,Sunday,3,6,0,1
California,60510,1,1,0,1,April,Monday,3,0,0,1
California,60511,1,1,0,1,April,Tuesday,9,0,0,1
California,60512,1,1,0,1,April,Sunday,9,0,0,1
California,60513,1,1,0,2,February,Saturday,9,0,0,1
California,60514,2,2,0,0,April,Monday,9,2,0,1
California,60515,1,1,0,0,May,Tuesday,6,0,0,1
California,60516,2,2,0,0,May,Wednesday,3,7,0,1
California,60517,1,1,0,2,April,Sunday,9,0,0,2
California,60518,3,2,1,0,April,Friday,9,2,0,2
California,60519,1,1,0,1,May,Tuesday,6,0,0,1
California,60520,1,1,0,1,March,Tuesday,9,0,0,1
California,60521,1,1,0,0,March,Tuesday,9,0,0,2
California,60522,3,1,2,0,April,Friday,9,0,0,1
California,60523,1,1,0,1,April,Tuesday,6,0,0,1
California,60524,2,2,0,0,May,Sunday,6,6,0,1
California,60525,1,1,0,1,May,Monday,6,0,0,1
California,60526,1,1,0,4,May,Wednesday,6,0,1,1
California,60527,2,2,0,0,May,Saturday,9,6,0,1
California,60528,1,1,0,1,April,Friday,3,0,0,1
California,60529,1,1,0,1,May,Thrusday,6,0,0,1
California,60530,1,1,0,1,March,Thrusday,9,0,0,1
California,60531,1,1,0,1,March,Saturday,9,0,0,1
California,60532,1,1,0,0,March,Saturday,9,0,0,1
California,60533,2,2,0,0,April,Friday,9,2,1,1
California,60534,2,2,0,0,January,Wednesday,9,6,0,1
California,60535,1,1,0,1,February,Saturday,9,0,0,1
California,60536,1,1,0,1,February,Saturday,9,0,0,1
California,60537,1,1,0,1,May,Sunday,9,0,0,1
California,60538,1,1,0,1,May,Friday,9,0,0,1
California,60539,1,1,0,1,January,Thrusday,9,0,0,1
California,60540,1,1,0,1,February,Monday,9,0,0,1
California,60541,2,2,0,0,April,Sunday,9,6,1,1
California,60542,1,1,0,0,March,Wednesday,9,0,0,1
California,60543,1,1,0,0,March,Sunday,9,0,1,1
California,60544,2,2,0,0,April,Saturday,9,6,1,3
California,60545,2,2,0,0,March,Wednesday,3,6,0,1
California,60546,2,2,0,0,March,Tuesday,3,6,0,3
California,60547,1,1,0,0,March,Tuesday,3,0,1,1
California,60548,1,1,0,0,March,Tuesday,9,0,0,1
California,60549,1,1,0,0,March,Wednesday,3,0,1,1
California,60550,2,2,0,1,February,Sunday,3,0,0,1
California,60551,2,2,0,0,January,Tuesday,9,6,0,1
California,60552,2,1,1,0,February,Sunday,9,0,1,1
California,60554,1,1,0,0,January,Monday,9,0,0,1
California,60555,1,1,0,0,May,Wednesday,3,0,0,1
California,60556,2,2,0,1,February,Thrusday,4,6,0,1
California,60557,2,2,0,0,March,Sunday,9,0,1,2
California,60558,2,2,0,0,April,Tuesday,9,2,0,1
California,60559,1,1,0,1,February,Saturday,3,0,0,1
California,60560,5,5,0,0,February,Saturday,3,1,0,2
California,60561,1,1,0,1,March,Saturday,1,0,0,1
California,60562,3,3,0,0,April,Sunday,3,8,0,1
California,60563,2,2,0,0,January,Tuesday,9,0,0,1
California,60564,1,1,0,0,March,Sunday,3,0,1,1
California,60565,1,1,0,1,March,Tuesday,9,0,0,1
California,60567,2,2,0,0,March,Friday,9,6,0,1
California,60568,2,2,0,0,February,Saturday,1,2,1,1
California,60569,2,2,0,0,March,Saturday,3,2,1,1
California,60571,2,2,0,0,May,Tuesday,9,2,1,3
California,60572,2,2,0,0,May,Thrusday,3,6,1,2
California,60573,3,3,0,0,March,Sunday,6,7,1,1
California,60574,1,1,0,0,January,Monday,1,0,1,1
California,60575,2,2,0,0,March,Sunday,9,2,0,1
California,60576,2,2,0,1,January,Thrusday,9,0,0,1
California,60577,1,1,0,0,February,Sunday,9,0,1,1
California,60578,1,1,0,1,March,Thrusday,9,0,0,1
California,60579,2,2,0,0,March,Monday,9,6,0,2
California,60580,1,1,0,0,March,Monday,1,0,1,1
California,60581,1,1,0,0,March,Monday,1,0,0,1
California,60582,1,1,0,0,March,Sunday,1,0,0,1
California,60583,2,2,0,0,February,Monday,1,7,1,1
California,60584,2,2,0,0,February,Monday,3,1,1,1
California,60585,1,1,0,1,March,Friday,9,0,1,1
California,60586,2,2,0,0,February,Sunday,9,6,1,1
California,60587,1,1,0,0,March,Monday,9,0,1,1
California,60588,3,3,0,0,January,Wednesday,3,2,0,1
California,60589,1,1,0,0,January,Sunday,3,0,0,1
California,60590,2,2,0,0,March,Monday,6,6,0,1
California,60591,3,2,1,0,March,Wednesday,6,2,0,1
California,60592,3,3,0,0,March,Friday,6,6,1,1
California,60593,2,2,0,0,January,Thrusday,3,6,0,1
California,60594,1,1,0,1,March,Wednesday,9,0,0,1
California,60595,2,2,0,0,April,Sunday,6,6,0,1
California,60596,2,2,0,0,April,Friday,6,2,1,1
California,60597,2,2,0,0,March,Wednesday,9,6,0,1
California,60598,1,1,0,0,January,Sunday,3,0,0,1
California,60599,1,1,0,0,February,Friday,9,0,0,1
California,60600,8,8,0,0,March,Friday,1,0,0,1
California,60601,2,2,0,0,February,Friday,3,6,1,1
California,60602,2,2,0,0,April,Thrusday,9,2,0,1
California,60603,1,1,0,1,March,Tuesday,3,0,0,1
California,60604,3,3,0,0,February,Monday,9,6,1,1
California,60605,1,1,0,0,March,Tuesday,2,0,0,1
California,60606,2,2,0,0,February,Saturday,3,2,0,1
California,60607,1,1,0,0,March,Friday,1,0,0,1
California,60608,1,1,0,0,April,Monday,3,0,0,1
California,60609,1,1,0,0,March,Thrusday,1,0,0,1
California,60610,1,1,0,0,March,Saturday,3,0,1,1
California,60611,1,1,0,0,February,Sunday,2,0,0,1
California,60612,2,2,0,0,April,Wednesday,9,6,0,1
California,60613,3,3,0,0,February,Sunday,9,2,0,1
California,60614,1,1,0,1,March,Wednesday,9,0,0,1
California,60615,1,1,0,1,May,Saturday,9,0,0,1
California,60616,2,2,0,0,January,Thrusday,6,6,0,1
California,60617,2,2,0,0,January,Monday,6,6,0,1
California,60618,2,2,0,1,April,Tuesday,9,0,0,1
California,60619,1,1,0,0,June,Saturday,3,0,0,1
California,60620,1,1,0,0,February,Saturday,2,0,1,1
California,60621,1,1,0,1,March,Friday,9,0,0,1
California,60622,1,1,0,1,March,Saturday,9,0,1,1
California,60623,2,2,0,0,January,Sunday,9,2,0,1
California,60624,1,1,0,1,March,Tuesday,9,0,0,1
California,60625,3,3,0,0,March,Tuesday,3,6,0,1
California,60626,1,1,0,0,March,Friday,1,0,0,1
California,60627,2,2,0,0,March,Wednesday,1,0,0,1
California,60628,1,1,0,0,March,Thrusday,3,0,0,1
California,60629,1,1,0,0,February,Saturday,3,0,0,1
California,60630,1,1,0,0,February,Friday,3,0,0,1
California,60631,1,1,0,1,March,Monday,1,0,0,1
California,60632,4,4,0,0,March,Monday,3,1,0,1
California,60633,5,2,3,0,February,Sunday,2,7,1,1
California,60634,1,1,0,0,April,Friday,1,0,0,1
California,60635,2,2,0,0,May,Thrusday,3,2,0,1
California,60636,1,1,0,1,February,Sunday,3,0,0,1
California,60637,1,1,0,1,March,Friday,1,0,0,1
California,60638,2,2,0,0,June,Saturday,1,2,0,2
California,60639,1,1,0,1,May,Saturday,3,0,0,1
California,60640,3,3,0,0,June,Monday,9,2,0,1
California,60641,1,1,0,0,March,Sunday,9,0,0,1
California,60642,2,2,0,0,January,Saturday,9,6,1,1
California,60643,1,1,0,1,February,Saturday,9,0,0,1
California,60644,1,1,0,1,March,Monday,6,0,0,1
California,60645,2,2,0,0,February,Monday,9,0,0,1
California,60646,1,1,0,1,February,Wednesday,9,0,0,1
California,60647,4,4,0,0,March,Saturday,9,6,1,1
California,60648,1,1,0,1,January,Sunday,9,0,0,1
California,60649,3,3,0,0,January,Sunday,9,6,0,1
California,60650,1,1,0,3,February,Saturday,9,0,0,1
California,60651,2,2,0,0,April,Thrusday,9,8,0,1
California,60652,1,1,0,0,April,Monday,9,0,0,2
California,60653,2,2,0,1,April,Friday,6,0,0,1
California,60654,1,1,0,1,January,Monday,6,0,1,1
California,60655,2,2,0,0,January,Saturday,6,6,0,1
California,60656,1,1,0,1,March,Thrusday,9,0,1,1
California,60657,2,2,0,1,January,Wednesday,6,0,0,1
California,60658,2,2,0,0,February,Tuesday,9,6,0,1
California,60659,2,2,0,0,May,Wednesday,9,7,0,1
California,60660,1,1,0,1,March,Wednesday,3,0,0,1
California,60661,1,1,0,1,April,Sunday,9,0,0,1
California,60662,4,3,1,0,February,Tuesday,9,2,0,1
California,60663,2,2,0,0,February,Sunday,6,6,0,2
California,60664,1,1,0,0,February,Monday,6,0,0,1
California,60665,2,2,0,0,March,Monday,3,6,1,2
California,60666,4,4,0,0,April,Tuesday,3,1,1,1
California,60667,3,3,0,1,May,Friday,6,0,0,1
California,60668,2,2,0,0,May,Friday,9,2,0,1
California,60669,1,1,0,0,April,Thrusday,9,0,1,1
California,60670,3,3,0,0,May,Saturday,9,6,0,1
California,60671,1,1,0,1,May,Tuesday,9,0,0,1
California,60672,1,1,0,1,January,Monday,6,0,0,1
California,60673,3,3,0,0,May,Saturday,9,6,2,1
California,60674,1,1,0,1,January,Tuesday,6,0,0,1
California,60675,1,1,0,1,May,Sunday,9,0,0,1
California,60676,1,1,0,1,January,Thrusday,6,0,0,1
California,60678,1,1,0,1,May,Tuesday,9,0,0,1
California,60679,1,1,0,1,February,Sunday,3,0,1,1
California,60680,1,1,0,1,May,Tuesday,9,0,0,1
California,60681,1,1,0,0,March,Saturday,9,0,0,1
California,60682,2,2,0,0,May,Thrusday,9,6,0,2
California,60683,1,1,0,0,April,Sunday,3,0,1,1
California,60684,1,1,0,0,March,Tuesday,3,0,1,1
California,60685,4,4,0,0,January,Tuesday,1,2,0,1
California,60686,2,2,0,0,March,Thrusday,3,6,0,1
California,60687,4,4,0,0,April,Friday,3,8,0,2
California,60688,1,1,0,1,April,Friday,2,0,0,1
California,60689,2,2,0,0,April,Wednesday,3,2,1,1
California,60690,1,1,0,0,May,Saturday,9,0,1,1
California,60691,1,1,0,1,April,Friday,3,0,0,1
California,60692,2,2,0,0,January,Saturday,9,6,0,1
California,60693,1,1,0,0,April,Monday,2,0,0,1
California,60694,1,1,0,0,April,Saturday,9,0,1,1
California,60695,1,1,0,1,May,Monday,9,0,0,1
California,60696,1,1,0,0,January,Saturday,6,0,1,1
California,60697,3,3,0,0,March,Sunday,9,6,1,1
California,60698,2,2,0,0,March,Thrusday,9,6,0,1
California,60699,1,1,0,1,April,Monday,6,0,0,1
California,60700,2,1,1,0,May,Sunday,9,0,1,1
California,60701,3,3,0,0,January,Sunday,6,2,1,1
California,60702,1,1,0,1,February,Sunday,3,0,0,1
California,60703,1,1,0,1,April,Sunday,9,0,0,1
California,60704,1,1,0,0,February,Saturday,9,0,0,1
California,60705,1,1,0,0,February,Sunday,9,0,1,1
California,60706,1,1,0,1,March,Sunday,1,0,0,1
California,60707,2,1,1,0,May,Sunday,9,0,1,1
California,60708,2,2,0,0,March,Friday,9,2,0,2
California,60709,2,2,0,0,May,Saturday,9,8,1,1
California,60711,1,1,0,1,June,Monday,9,0,0,1
California,60712,1,1,0,0,June,Sunday,9,0,0,1
California,60713,2,2,0,0,June,Tuesday,9,6,0,1
California,60714,1,1,0,0,June,Sunday,1,0,0,2
California,60715,2,2,0,0,July,Sunday,3,6,0,1
California,60716,1,1,0,0,June,Friday,9,0,0,1
California,60717,1,1,0,1,May,Friday,9,0,0,1
California,60718,1,1,0,1,February,Thrusday,9,0,0,1
California,60719,2,2,0,1,March,Thrusday,6,0,0,1
California,60720,1,1,0,1,May,Tuesday,6,0,0,1
California,60721,2,2,0,0,February,Sunday,9,6,1,1
California,60722,2,2,0,0,May,Thrusday,6,6,0,1
California,60723,1,1,0,1,April,Tuesday,9,0,0,1
California,60724,1,1,0,0,March,Thrusday,9,0,0,1
California,60725,1,1,0,1,January,Friday,9,0,0,1
California,60726,3,3,0,0,May,Saturday,6,6,0,1
California,60727,1,1,0,1,March,Tuesday,9,0,0,1
California,60728,2,2,0,0,February,Thrusday,9,2,0,1
California,60729,1,1,0,1,March,Friday,9,0,0,1
California,60730,1,1,0,0,March,Saturday,9,0,0,2
California,60731,1,1,0,0,May,Friday,9,0,0,1
California,60732,2,2,0,0,May,Monday,3,6,0,1
California,60733,2,2,0,0,May,Saturday,1,2,0,1
California,60734,2,2,0,0,May,Monday,9,2,0,2
California,60735,2,2,0,0,April,Saturday,9,0,0,1
California,60736,1,1,0,0,April,Monday,9,0,1,1
California,60737,1,1,0,0,June,Saturday,9,0,0,1
California,60738,1,1,0,1,March,Thrusday,9,0,0,1
California,60739,2,2,0,0,January,Saturday,9,6,0,2
California,60740,1,1,0,1,January,Monday,3,0,0,1
California,60741,1,1,0,0,March,Saturday,3,0,1,1
California,60742,1,1,0,0,February,Monday,9,0,0,1
California,60743,1,1,0,0,April,Tuesday,9,0,0,1
California,60744,1,1,0,0,April,Saturday,9,0,0,1
California,60745,2,2,0,0,May,Tuesday,3,6,0,1
California,60746,1,1,0,0,May,Wednesday,9,0,0,1
California,60747,3,3,0,0,May,Thrusday,9,6,0,1
California,60748,1,1,0,0,May,Thrusday,9,0,1,1
California,60749,2,2,0,0,January,Tuesday,9,6,0,1
California,60750,1,1,0,0,April,Thrusday,9,0,1,1
California,60751,1,1,0,0,April,Friday,1,0,1,1
California,60752,1,1,0,1,May,Saturday,9,0,0,1
California,60753,1,1,0,0,March,Thrusday,1,0,0,1
California,60754,1,1,0,0,March,Monday,3,0,0,1
California,60755,1,1,0,1,June,Tuesday,9,0,0,1
California,60756,2,2,0,0,March,Saturday,1,1,0,1
California,60757,2,2,0,0,April,Friday,2,8,0,1
California,60758,1,1,0,0,May,Thrusday,3,0,0,1
California,60759,2,2,0,0,March,Friday,2,2,1,4
California,60760,1,1,0,1,April,Wednesday,9,0,0,1
California,60761,1,1,0,1,April,Wednesday,9,0,0,1
California,60762,1,1,0,1,May,Thrusday,9,0,0,1
California,60763,2,2,0,0,June,Tuesday,6,6,1,1
California,60764,1,1,0,1,June,Wednesday,6,0,0,1
California,60765,3,3,0,0,May,Tuesday,9,6,1,1
California,60766,4,1,3,0,June,Thrusday,9,0,0,1
California,60767,2,2,0,0,May,Sunday,9,6,2,1
California,60768,1,1,0,1,March,Sunday,9,0,0,1
California,60769,1,1,0,1,May,Sunday,9,0,1,1
California,60770,1,1,0,0,February,Sunday,1,0,0,1
California,60771,1,1,0,0,May,Monday,9,0,0,1
California,60772,1,1,0,0,April,Friday,9,0,1,1
California,60773,1,1,0,0,May,Wednesday,3,0,0,1
California,60774,1,1,0,0,April,Sunday,9,0,0,1
California,60775,1,1,0,0,May,Saturday,3,0,0,1
California,60777,2,2,0,0,March,Tuesday,9,6,0,3
California,60778,1,1,0,1,April,Thrusday,1,0,0,1
California,60779,3,3,0,2,February,Saturday,1,6,0,2
California,60780,2,2,0,0,May,Saturday,3,2,1,1
California,60781,1,1,0,1,April,Monday,3,0,0,1
California,60782,1,1,0,0,January,Saturday,2,0,0,1
California,60783,3,3,0,0,May,Saturday,9,1,0,1
California,60784,1,1,0,1,February,Monday,3,0,0,1
California,60785,2,2,0,0,May,Sunday,3,2,0,2
California,60786,1,1,0,0,February,Saturday,2,0,0,1
California,60787,3,3,0,0,March,Friday,3,1,0,1
California,60788,2,2,0,0,March,Saturday,3,6,0,1
California,60789,2,2,0,0,June,Saturday,3,2,1,1
California,60790,1,1,0,0,July,Wednesday,9,0,1,1
California,60791,2,2,0,1,May,Tuesday,9,8,1,1
California,60792,1,1,0,1,May,Saturday,9,0,0,1
California,60793,3,2,1,0,May,Saturday,9,6,0,1
California,60794,1,1,0,0,April,Sunday,3,0,0,2
California,60795,2,1,1,0,January,Sunday,9,0,0,1
California,60796,2,1,1,0,January,Monday,9,0,0,1
California,60797,1,1,0,0,May,Sunday,9,0,1,1
California,60798,1,1,0,0,March,Friday,2,0,1,1
California,60799,2,2,0,0,April,Friday,2,6,0,1
California,60800,3,3,0,0,March,Monday,3,2,0,1
California,60801,1,1,0,0,March,Wednesday,3,0,0,1
California,60802,2,2,0,0,April,Saturday,1,6,1,1
California,60803,2,2,0,0,May,Wednesday,3,1,0,1
California,60804,1,1,0,1,March,Sunday,1,0,0,1
California,60805,2,2,0,0,April,Sunday,3,2,1,3
California,60806,1,1,0,0,May,Thrusday,3,0,1,1
California,60807,4,4,0,0,March,Monday,1,7,1,1
California,60808,2,2,0,0,February,Saturday,9,6,0,1
California,60809,1,1,0,0,April,Friday,9,0,0,1
California,60810,2,2,0,0,May,Thrusday,9,1,1,1
California,60811,1,1,0,0,April,Friday,9,0,1,1
California,60812,1,1,0,0,February,Saturday,3,0,1,1
California,60813,3,2,1,0,May,Tuesday,9,6,0,1
California,60814,1,1,0,0,May,Monday,3,0,0,1
California,60815,1,1,0,0,May,Sunday,9,0,1,1
California,60816,1,1,0,0,April,Sunday,3,0,1,1
California,60817,1,1,0,0,June,Wednesday,9,0,1,1
California,60818,1,1,0,0,March,Monday,9,0,1,1
California,60819,1,1,0,0,May,Saturday,3,0,1,1
California,60820,1,1,0,0,February,Sunday,9,0,1,1
California,60821,1,1,0,0,May,Thrusday,9,0,1,1
California,60822,1,1,0,0,June,Wednesday,3,0,1,1
California,60823,2,2,0,0,February,Wednesday,9,7,0,1
California,60824,2,2,0,0,June,Friday,9,1,0,1
California,60825,2,2,0,0,June,Friday,3,2,1,1
California,60826,1,1,0,0,May,Wednesday,3,0,0,1
California,60827,1,1,0,0,June,Friday,9,0,0,1
California,60828,3,3,0,0,April,Saturday,3,2,0,1
California,60829,2,2,0,0,June,Thrusday,9,6,0,2
California,60830,1,1,0,0,June,Friday,9,0,0,1
California,60831,1,1,0,0,March,Friday,9,0,0,1
California,60832,2,2,0,0,March,Wednesday,1,0,0,1
California,60834,2,2,0,0,February,Sunday,9,2,1,1
California,60835,3,3,0,0,March,Friday,1,0,0,1
California,60836,1,1,0,0,January,Saturday,1,0,1,1
California,60837,2,2,0,0,May,Tuesday,1,6,1,1
California,60838,1,1,0,0,May,Wednesday,3,0,0,1
California,60839,1,1,0,0,April,Tuesday,3,0,1,1
California,60840,2,2,0,0,April,Thrusday,3,2,0,1
California,60841,1,1,0,0,April,Monday,3,0,0,1
California,60842,2,2,0,0,May,Friday,3,6,1,1
California,60843,2,2,0,0,April,Monday,3,2,1,1
California,60844,1,1,0,0,April,Saturday,3,0,1,1
California,60845,1,1,0,0,May,Thrusday,9,0,0,1
California,60846,3,3,0,0,April,Saturday,3,1,0,1
California,60847,2,2,0,0,May,Wednesday,9,6,0,1
California,60848,1,1,0,0,April,Sunday,1,0,0,1
California,60849,2,2,0,0,July,Sunday,3,2,1,3
California,60850,2,2,0,0,June,Thrusday,1,7,0,1
California,60851,1,1,0,1,April,Friday,9,0,0,1
California,60852,2,2,0,0,March,Friday,9,2,0,1
California,60853,1,1,0,1,March,Tuesday,3,0,0,1
California,60854,1,1,0,1,March,Thrusday,9,0,0,1
California,60855,1,1,0,0,April,Friday,2,0,1,1
California,60856,1,1,0,0,May,Thrusday,9,0,0,1
California,60857,1,1,0,0,July,Friday,9,0,0,1
California,60858,1,1,0,0,July,Thrusday,9,0,1,1
California,60859,2,2,0,0,July,Wednesday,9,6,0,1
California,60860,1,1,0,0,June,Sunday,3,0,0,1
California,60861,1,1,0,1,March,Tuesday,9,0,1,1
California,60862,3,3,0,0,May,Friday,9,6,0,1
California,60863,1,1,0,1,March,Tuesday,9,0,0,1
California,60864,2,2,0,0,February,Thrusday,9,6,0,1
California,60865,1,1,0,1,March,Saturday,9,0,0,1
California,60866,1,1,0,0,March,Friday,9,0,0,1
California,60867,1,1,0,1,July,Sunday,6,0,0,1
California,60868,1,1,0,1,June,Saturday,3,0,0,1
California,60869,2,2,0,0,March,Sunday,3,0,0,1
California,60870,3,3,0,0,April,Monday,9,6,0,1
California,60871,1,1,0,0,June,Sunday,9,0,0,1
California,60872,2,2,0,0,July,Sunday,9,6,0,2
California,60873,3,3,0,0,April,Sunday,3,7,1,1
California,60875,2,2,0,0,May,Friday,9,2,0,2
California,60876,1,1,0,0,June,Sunday,3,0,0,1
California,60877,1,1,0,1,June,Friday,9,0,0,1
California,60878,1,1,0,1,July,Tuesday,9,0,0,1
California,60879,1,1,0,0,June,Tuesday,9,0,0,1
California,60880,1,1,0,0,June,Friday,9,0,1,1
California,60881,2,2,0,0,July,Tuesday,9,2,0,2
California,60882,1,1,0,0,May,Sunday,1,0,0,1
California,60883,2,2,0,0,June,Tuesday,3,6,0,2
California,60884,2,2,0,0,June,Wednesday,9,6,0,1
California,60885,2,2,0,0,May,Friday,3,2,0,1
California,60886,2,2,0,0,May,Wednesday,2,0,0,2
California,60887,1,1,0,0,May,Wednesday,3,0,0,1
California,60888,1,1,0,0,May,Monday,3,0,1,1
California,60889,2,2,0,0,April,Tuesday,3,6,1,1
California,60890,2,2,0,0,May,Friday,1,1,0,1
California,60891,1,1,0,0,June,Thrusday,3,0,1,1
California,60892,2,2,0,0,June,Monday,6,2,0,2
California,60893,1,1,0,0,June,Sunday,3,0,0,1
California,60894,2,2,0,0,June,Sunday,9,6,0,1
California,60895,1,1,0,0,June,Thrusday,9,0,1,1
California,60896,2,2,0,0,June,Tuesday,9,1,1,1
California,60897,2,2,0,0,July,Thrusday,9,6,0,1
California,60898,2,2,0,0,July,Sunday,9,6,1,1
California,60899,2,2,0,0,June,Friday,1,7,1,1
California,60900,1,1,0,0,April,Saturday,9,0,0,1
California,60901,1,1,0,0,May,Saturday,9,0,1,1
California,60902,1,1,0,0,May,Friday,9,0,1,1
California,60903,5,2,3,0,February,Thrusday,9,6,1,1
California,60904,1,1,0,0,March,Saturday,9,0,1,1
California,60905,1,1,0,0,April,Wednesday,9,0,1,1
California,60906,3,3,0,0,May,Sunday,9,11,1,1
California,60907,3,3,0,0,June,Saturday,9,2,0,1
California,60908,1,1,0,1,March,Tuesday,9,0,0,1
California,60909,3,3,0,0,February,Thrusday,6,1,0,1
California,60910,2,1,1,0,June,Sunday,9,0,1,1
California,60911,1,1,0,1,April,Monday,9,0,0,1
California,60912,1,1,0,1,February,Saturday,1,0,0,1
California,60913,1,1,0,0,May,Saturday,1,0,0,2
California,60914,1,1,0,0,May,Wednesday,1,0,0,1
California,60915,1,1,0,0,May,Sunday,9,0,0,2
California,60916,1,1,0,0,May,Wednesday,9,0,0,1
California,60917,1,1,0,0,June,Thrusday,9,0,0,1
California,60918,1,1,0,0,May,Saturday,9,0,0,1
California,60919,2,2,0,0,March,Thrusday,2,2,0,2
California,60920,1,1,0,1,June,Friday,1,0,0,1
California,60921,1,1,0,0,May,Tuesday,3,0,0,1
California,60922,2,2,0,0,July,Tuesday,9,2,0,1
California,60923,2,2,0,0,May,Thrusday,1,7,0,1
California,60924,2,2,0,0,June,Wednesday,9,6,0,2
California,60925,1,1,0,0,July,Tuesday,9,0,1,1
California,60926,2,2,0,0,February,Friday,9,6,1,1
California,60927,1,1,0,1,April,Saturday,9,0,0,1
California,60928,2,2,0,0,April,Thrusday,9,6,0,1
California,60929,3,3,0,0,June,Saturday,3,0,0,1
California,60930,2,1,1,1,April,Sunday,9,0,0,1
California,60931,1,1,0,0,April,Sunday,1,0,1,1
California,60932,2,2,0,0,April,Tuesday,3,0,0,1
California,60933,2,2,0,0,June,Wednesday,3,2,1,1
California,60934,1,1,0,1,July,Monday,9,0,0,1
